Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status
RES000197,Osaka Pizza Place 197,Local,Pizza,66.86231,70.817557,Osaka,Japan,2009,False,True,True,True,4,3.1,1840,Operational
RES000198,Delhi Pizza Place 198,Local,Pizza,-31.212601,-165.802971,Delhi,India,2023,False,True,True,True,3,2.5,113,Closed Temporarily
RES000199,Mediterranean Chain 199,Chain,Mediterranean,-33.598828,-115.556998,New York,USA,1988,False,False,True,False,2,3.6,2429,Operational
RES000200,Rio de Janeiro Thai Place 200,Local,Thai,69.694319,-19.16667,Rio de Janeiro,Brazil,1979,True,False,True,True,2,3.4,3012,Operational
RES000201,Thai Chain 201,Chain,Thai,-70.428342,22.41265,Tokyo,Japan,1991,True,True,True,True,2,4.9,3522,Operational
RES000202,Japanese Chain 202,Chain,Japanese,68.03393,-123.332868,Rio de Janeiro,Brazil,2014,True,False,False,False,1,3.2,1431,Operational
RES000203,Japanese Chain 203,Chain,Japanese,-63.030815,-121.193632,Delhi,India,1979,True,False,False,False,2,4.0,1938,Operational
RES000204,Delhi American Place 204,Local,American,-51.053891,48.6967,Delhi,India,2016,True,False,False,False,2,4.7,2267,Operational
RES000205,Tokyo French Place 205,Local,French,-13.500958,-146.949974,Tokyo,Japan,2000,True,False,False,False,1,3.8,1371,Operational
RES000206,Osaka Indian Place 206,Local,Indian,-21.953705,75.048718,Osaka,Japan,1957,True,False,False,False,1,3.7,2434,Operational
RES000207,London French Place 207,Local,French,25.114756,19.282928,London,United Kingdom,1953,True,False,False,True,3,3.0,2802,Operational
RES000208,London Pizza Place 208,Local,Pizza,84.742849,-96.963786,London,United Kingdom,1992,True,False,True,True,4,3.0,2919,Operational
RES000209,Mumbai American Place 209,Local,American,-14.196947,96.210208,Mumbai,India,1953,False,True,False,True,2,5.0,3525,Operational
RES000210,Italian Chain 210,Chain,Italian,-84.979425,160.019116,Los Angeles,USA,1965,True,True,False,False,1,3.3,920,Operational
RES000211,Mumbai Pizza Place 211,Local,Pizza,7.520723,-34.663689,Mumbai,India,2017,True,False,True,True,2,4.6,2780,Operational
RES000212,Mumbai Mexican Place 212,Local,Mexican,-56.125053,-111.111121,Mumbai,India,2016,False,False,True,True,4,2.9,4492,Operational
RES000213,London Thai Place 213,Local,Thai,87.58907,87.030523,London,United Kingdom,1974,False,True,False,True,3,3.5,4339,Operational
RES000214,Japanese Chain 214,Chain,Japanese,-76.622612,-32.232053,New York,USA,2013,True,False,False,True,4,4.2,4025,Operational
RES000215,Tokyo French Place 215,Local,French,37.86671,22.953095,Tokyo,Japan,1982,False,True,True,False,1,3.0,3887,Operational
RES000216,Rio de Janeiro Thai Place 216,Local,Thai,84.147034,-5.659325,Rio de Janeiro,Brazil,2000,True,True,True,False,1,2.6,4902,Operational
RES000217,Sao Paulo French Place 217,Local,French,49.547406,-145.250435,Sao Paulo,Brazil,1962,True,False,False,True,2,4.4,3721,Operational
RES000218,Indian Chain 218,Chain,Indian,-6.11395,-23.353092,Tokyo,Japan,1963,True,False,False,True,3,3.6,227,Operational
RES000219,American Chain 219,Chain,American,73.484356,-118.675398,Mumbai,India,2002,False,False,True,False,3,4.1,3547,Operational
RES000220,Mumbai Italian Place 220,Local,Italian,37.580874,-110.702501,Mumbai,India,1987,False,True,False,True,1,4.5,2410,Operational
RES000221,Osaka Chinese Place 221,Local,Chinese,-83.03778,-85.853774,Osaka,Japan,1974,True,False,False,False,3,2.9,3619,Operational
RES000222,London Brazilian Place 222,Local,Brazilian,14.049798,-86.476232,London,United Kingdom,1968,True,False,True,True,4,4.7,305,Operational
RES000223,Indian Chain 223,Chain,Indian,-41.018926,44.190718,Osaka,Japan,1955,True,True,True,False,4,2.1,546,Operational
RES000224,Los Angeles Indian Place 224,Local,Indian,76.361545,-165.607803,Los Angeles,USA,2001,True,False,False,False,3,3.5,920,Operational
RES000225,Osaka Japanese Place 225,Local,Japanese,-12.850589,3.835326,Osaka,Japan,1957,True,True,True,False,3,2.8,4573,Operational
RES000226,Delhi Burger Place 226,Local,Burger,48.116387,-157.983018,Delhi,India,2017,True,True,False,True,1,3.8,277,Operational
RES000227,Sao Paulo Brazilian Place 227,Local,Brazilian,-54.354684,49.972452,Sao Paulo,Brazil,1956,True,False,False,True,4,2.3,1703,Operational
RES000228,Indian Chain 228,Chain,Indian,-22.094119,-48.602014,Los Angeles,USA,2021,True,False,False,False,4,2.1,3781,Operational
RES000229,Osaka Japanese Place 229,Local,Japanese,40.204546,13.637292,Osaka,Japan,1996,False,True,False,True,3,2.3,2030,Operational
RES000230,Manchester Thai Place 230,Local,Thai,-62.288898,-179.400161,Manchester,United Kingdom,1971,True,False,True,True,3,2.6,2581,Operational
RES000231,Japanese Chain 231,Chain,Japanese,-60.883771,4.829015,New York,USA,1968,True,False,False,True,2,2.0,853,Operational
RES000232,Osaka American Place 232,Local,American,-14.000939,-0.76824,Osaka,Japan,1963,False,True,False,True,2,4.8,621,Operational
RES000233,Manchester Italian Place 233,Local,Italian,-25.114572,154.205701,Manchester,United Kingdom,1998,False,True,False,False,4,2.6,2882,Operational
RES000234,Sao Paulo Indian Place 234,Local,Indian,72.368118,14.12693,Sao Paulo,Brazil,1993,False,True,False,True,2,5.0,3070,Operational
RES000235,Manchester Japanese Place 235,Local,Japanese,-51.486017,-31.50165,Manchester,United Kingdom,1998,True,False,True,False,3,3.1,4332,Operational
RES000236,Burger Chain 236,Chain,Burger,-21.433333,-70.697588,Delhi,India,2018,False,True,False,False,3,4.9,1581,Operational
RES000237,Tokyo French Place 237,Local,French,9.568212,-159.185706,Tokyo,Japan,2003,False,True,False,True,1,4.1,3530,Operational
RES000238,Brazilian Chain 238,Chain,Brazilian,74.658142,-96.0814,London,United Kingdom,1969,True,False,True,True,3,2.0,4961,Operational
RES000239,American Chain 239,Chain,American,-23.103507,164.682525,Sao Paulo,Brazil,1993,False,False,True,False,1,2.2,4012,Operational
RES000240,Thai Chain 240,Chain,Thai,37.920515,53.547255,Los Angeles,USA,1950,False,True,False,True,2,2.1,3980,Operational
RES000241,Delhi Brazilian Place 241,Local,Brazilian,-51.262424,76.677209,Delhi,India,1952,False,True,False,True,3,3.6,1561,Operational
RES000242,Mexican Chain 242,Chain,Mexican,-79.453647,-94.826454,Osaka,Japan,1995,True,True,False,False,2,2.2,3069,Operational
RES000243,Manchester Burger Place 243,Local,Burger,72.502483,173.450734,Manchester,United Kingdom,1997,True,False,False,True,1,2.7,1887,Operational
RES000244,Mumbai Mediterranean Place 244,Local,Mediterranean,-8.469973,4.326304,Mumbai,India,1977,True,False,False,True,1,4.2,4912,Operational
RES000245,Osaka Brazilian Place 245,Local,Brazilian,27.411531,-53.838265,Osaka,Japan,1981,False,True,True,True,1,4.4,2455,Operational
RES000246,Japanese Chain 246,Chain,Japanese,85.001104,87.068128,Los Angeles,USA,1997,True,True,True,True,2,2.6,2623,Operational
RES000247,French Chain 247,Chain,French,-21.58178,-19.51538,Mumbai,India,1960,True,False,False,True,2,2.4,2940,Operational
RES000248,Osaka Indian Place 248,Local,Indian,23.94303,80.443888,Osaka,Japan,1952,False,True,True,True,1,3.8,2247,Operational
RES000249,Rio de Janeiro Burger Place 249,Local,Burger,61.894602,144.166648,Rio de Janeiro,Brazil,2013,True,True,True,False,4,2.3,56,Operational
RES000250,French Chain 250,Chain,French,-82.195227,-169.794921,Osaka,Japan,1985,True,True,False,False,2,4.7,4832,Operational
RES000251,Brazilian Chain 251,Chain,Brazilian,57.089605,-41.762568,Los Angeles,USA,1973,True,False,False,True,3,2.0,108,Operational
RES000252,Sao Paulo Japanese Place 252,Local,Japanese,-40.910866,179.502755,Sao Paulo,Brazil,2005,True,False,True,True,2,3.4,2510,Operational
RES000253,Indian Chain 253,Chain,Indian,-55.510309,-91.669965,Rio de Janeiro,Brazil,1983,True,False,False,False,1,3.5,4072,Operational
RES000254,Mediterranean Chain 254,Chain,Mediterranean,-9.584815,34.417049,Los Angeles,USA,1975,True,False,False,False,2,4.8,4864,Operational
RES000255,Mumbai Italian Place 255,Local,Italian,-67.482411,-48.639051,Mumbai,India,1991,True,False,False,False,1,4.0,1802,Operational
RES000256,London American Place 256,Local,American,-83.953279,25.416904,London,United Kingdom,2006,True,True,True,True,1,2.0,3354,Operational
RES000257,Sao Paulo Thai Place 257,Local,Thai,0.580139,-55.520693,Sao Paulo,Brazil,1979,True,False,False,True,4,4.2,4985,Operational
RES000258,Osaka French Place 258,Local,French,-19.44208,-178.258647,Osaka,Japan,1951,False,True,False,False,4,3.8,3348,Operational
RES000259,French Chain 259,Chain,French,-44.776316,104.418156,Delhi,India,1988,False,False,True,False,4,2.7,3904,Operational
RES000260,Sao Paulo Burger Place 260,Local,Burger,28.418813,-82.798782,Sao Paulo,Brazil,2015,True,False,False,True,1,5.0,2843,Operational
RES000261,Pizza Chain 261,Chain,Pizza,-16.442706,77.743157,Los Angeles,USA,1956,False,False,True,False,2,3.3,190,Operational
RES000262,Italian Chain 262,Chain,Italian,-20.174211,107.504934,Delhi,India,2005,True,True,True,False,4,2.9,3380,Operational
RES000263,Indian Chain 263,Chain,Indian,87.895168,-122.962934,Mumbai,India,1991,True,True,True,False,2,3.9,2175,Operational
RES000264,Osaka Japanese Place 264,Local,Japanese,49.02177,179.315933,Osaka,Japan,2004,True,True,False,True,3,3.8,3769,Operational
RES000265,French Chain 265,Chain,French,37.067441,-129.102369,Osaka,Japan,2002,True,True,True,False,3,4.1,4441,Operational
RES000266,New York American Place 266,Local,American,-37.238755,3.099738,New York,USA,1979,False,False,True,True,1,4.3,4842,Operational
RES000267,Manchester Indian Place 267,Local,Indian,0.872105,174.885849,Manchester,United Kingdom,1963,True,False,False,False,1,2.2,2678,Operational
RES000268,Delhi French Place 268,Local,French,-5.512789,68.113589,Delhi,India,1998,True,False,False,True,2,4.4,1295,Operational
RES000269,Delhi American Place 269,Local,American,-48.491254,177.155592,Delhi,India,2020,True,False,True,True,1,2.1,3788,Operational
RES000270,Chinese Chain 270,Chain,Chinese,23.056687,-46.518986,Osaka,Japan,1977,False,True,False,False,3,3.5,2416,Operational
RES000271,Manchester Brazilian Place 271,Local,Brazilian,23.244101,-114.288,Manchester,United Kingdom,1984,False,True,True,True,1,2.8,3659,Operational
RES000272,Delhi American Place 272,Local,American,47.007225,7.144037,Delhi,India,1963,True,False,True,True,4,4.8,1198,Operational
RES000273,Rio de Janeiro Chinese Place 273,Local,Chinese,-0.511289,-67.711563,Rio de Janeiro,Brazil,2013,False,True,False,True,4,4.8,2459,Operational
RES000274,Sao Paulo Thai Place 274,Local,Thai,30.572958,10.789561,Sao Paulo,Brazil,1987,False,True,True,False,1,2.7,2177,Operational
RES000275,Thai Chain 275,Chain,Thai,-77.849407,69.235409,Sao Paulo,Brazil,1983,True,False,False,True,1,2.8,1052,Operational
RES000276,Los Angeles Indian Place 276,Local,Indian,14.429642,-116.846322,Los Angeles,USA,2010,False,True,True,True,1,4.9,4915,Operational
RES000277,Tokyo Brazilian Place 277,Local,Brazilian,-52.83381,160.613081,Tokyo,Japan,1962,False,True,False,False,3,4.3,4924,Operational
RES000278,Rio de Janeiro Mediterranean Place 278,Local,Mediterranean,55.613309,-64.670863,Rio de Janeiro,Brazil,1984,False,True,True,True,4,2.3,746,Operational
RES000279,Los Angeles Chinese Place 279,Local,Chinese,1.12924,-72.766739,Los Angeles,USA,1956,True,False,True,True,4,3.6,4142,Operational
RES000280,Osaka Thai Place 280,Local,Thai,-56.766454,-9.078818,Osaka,Japan,1987,True,False,False,False,2,2.6,4738,Operational
RES000281,Italian Chain 281,Chain,Italian,-59.252914,-145.551153,Delhi,India,1998,False,True,False,True,4,3.7,1235,Operational
RES000282,Osaka Chinese Place 282,Local,Chinese,72.570419,-12.961028,Osaka,Japan,1973,True,True,True,True,1,3.3,1316,Operational
RES000283,Rio de Janeiro Thai Place 283,Local,Thai,-24.21953,145.409574,Rio de Janeiro,Brazil,1952,False,True,True,False,1,3.6,4315,Operational
RES000284,Mediterranean Chain 284,Chain,Mediterranean,46.004762,-86.510729,Los Angeles,USA,1998,True,True,False,False,4,4.5,2263,Operational
RES000285,Delhi American Place 285,Local,American,11.04501,-13.863757,Delhi,India,1980,False,True,False,False,2,4.8,2664,Operational
RES000286,Rio de Janeiro French Place 286,Local,French,87.101082,11.277082,Rio de Janeiro,Brazil,1965,True,False,False,False,1,2.2,106,Operational
RES000287,Japanese Chain 287,Chain,Japanese,-67.452832,-177.830415,Los Angeles,USA,1977,True,False,False,True,2,3.8,1034,Operational
RES000288,Mediterranean Chain 288,Chain,Mediterranean,22.531235,173.841455,New York,USA,2002,True,False,False,True,3,2.7,3329,Operational
RES000289,Japanese Chain 289,Chain,Japanese,77.663286,-137.293489,Los Angeles,USA,2003,True,False,False,False,4,2.6,3305,Operational
RES000290,Mediterranean Chain 290,Chain,Mediterranean,-39.923771,-112.412121,Los Angeles,USA,1970,False,True,True,False,3,2.3,1713,Operational
RES000291,Pizza Chain 291,Chain,Pizza,-59.160956,-144.085034,New York,USA,1975,True,False,False,False,1,2.6,4265,Operational
RES000292,Osaka American Place 292,Local,American,69.714019,30.146941,Osaka,Japan,2014,True,True,True,False,1,4.7,2955,Operational
RES000293,New York Japanese Place 293,Local,Japanese,81.418357,33.914971,New York,USA,1968,True,False,False,False,4,5.0,4617,Operational
RES000294,London Japanese Place 294,Local,Japanese,5.740929,-9.968628,London,United Kingdom,1985,True,False,False,False,3,4.3,2367,Operational
RES000295,New York Chinese Place 295,Local,Chinese,-81.995905,-87.925041,New York,USA,1964,True,False,False,False,3,4.5,4028,Operational
RES000296,Osaka Pizza Place 296,Local,Pizza,-37.783995,8.501723,Osaka,Japan,1984,False,False,True,False,1,4.6,1203,Operational
RES000297,Mumbai Brazilian Place 297,Local,Brazilian,49.313337,142.336214,Mumbai,India,1967,True,False,False,False,3,3.6,662,Operational
RES000298,Pizza Chain 298,Chain,Pizza,37.904296,66.665097,Delhi,India,1983,True,False,True,True,3,2.1,645,Operational
RES000299,Manchester French Place 299,Local,French,17.957709,-122.586152,Manchester,United Kingdom,1961,False,True,False,True,3,3.0,729,Operational
RES000300,New York Indian Place 300,Local,Indian,-46.18096,-9.289789,New York,USA,1992,True,True,True,True,4,4.4,2961,Operational
RES000301,Italian Chain 301,Chain,Italian,27.684038,-62.558635,Osaka,Japan,1998,True,True,True,False,2,2.7,3518,Operational
RES000302,Rio de Janeiro French Place 302,Local,French,-77.581799,-29.27749,Rio de Janeiro,Brazil,1957,True,True,False,False,3,2.9,2797,Operational
RES000303,Manchester Pizza Place 303,Local,Pizza,-86.997012,-12.650748,Manchester,United Kingdom,1970,True,True,True,True,2,2.3,369,Operational
RES000304,London Burger Place 304,Local,Burger,52.664396,24.110399,London,United Kingdom,2005,True,False,True,False,4,4.6,4345,Operational
RES000305,Burger Chain 305,Chain,Burger,27.400153,42.938519,Sao Paulo,Brazil,1999,True,True,True,True,4,3.3,909,Operational
RES000306,Mumbai Mexican Place 306,Local,Mexican,-49.292863,-82.626465,Mumbai,India,1979,True,True,True,False,4,2.8,4187,Operational
RES000307,Manchester Brazilian Place 307,Local,Brazilian,-7.958733,-173.386365,Manchester,United Kingdom,1955,True,False,False,True,1,2.4,2998,Operational
RES000308,Mexican Chain 308,Chain,Mexican,71.815723,82.987932,Manchester,United Kingdom,1960,True,True,False,False,1,3.0,4568,Operational
RES000309,New York Indian Place 309,Local,Indian,-35.32542,-54.113481,New York,USA,1990,False,False,True,True,4,3.7,2023,Operational
RES000310,Delhi Mexican Place 310,Local,Mexican,-89.693952,85.605917,Delhi,India,2021,True,True,True,False,4,3.3,2341,Operational
RES000311,Mediterranean Chain 311,Chain,Mediterranean,-0.673069,12.822604,Delhi,India,1961,False,True,False,False,1,3.4,1171,Operational
RES000312,Rio de Janeiro Thai Place 312,Local,Thai,-76.153524,112.33211,Rio de Janeiro,Brazil,1984,True,True,False,False,4,3.6,2830,Operational
RES000313,Los Angeles Pizza Place 313,Local,Pizza,64.450135,158.064638,Los Angeles,USA,2001,False,False,True,False,2,2.5,3678,Operational
RES000314,Brazilian Chain 314,Chain,Brazilian,-85.876678,-169.141192,Delhi,India,2017,True,False,False,False,2,4.7,1063,Operational
RES000315,Delhi Japanese Place 315,Local,Japanese,68.583772,-102.288278,Delhi,India,1966,True,False,True,False,2,2.8,2498,Operational
RES000316,Mumbai Pizza Place 316,Local,Pizza,-63.746769,-72.157073,Mumbai,India,1957,True,False,False,False,1,2.3,4015,Operational
RES000317,Thai Chain 317,Chain,Thai,13.916771,-25.927166,Osaka,Japan,1992,False,True,True,True,3,2.7,1853,Operational
RES000318,Thai Chain 318,Chain,Thai,27.153573,-31.473441,Mumbai,India,1958,False,False,True,False,2,3.3,1549,Operational
RES000319,Osaka Indian Place 319,Local,Indian,-47.138924,-12.253112,Osaka,Japan,1979,False,True,False,False,3,4.7,2276,Operational
RES000320,Rio de Janeiro American Place 320,Local,American,-5.777809,26.264115,Rio de Janeiro,Brazil,1952,True,False,False,False,1,3.0,232,Operational
RES000321,Osaka Mexican Place 321,Local,Mexican,-3.564094,103.784073,Osaka,Japan,1962,True,False,False,False,3,2.8,2069,Operational
RES000322,Delhi American Place 322,Local,American,-13.055925,107.544373,Delhi,India,2012,False,True,True,True,3,2.9,1999,Operational
RES000323,London Brazilian Place 323,Local,Brazilian,3.476687,28.080978,London,United Kingdom,1992,False,True,False,True,2,4.8,2579,Operational
RES000324,Tokyo American Place 324,Local,American,53.270846,-170.885168,Tokyo,Japan,1961,True,True,False,True,4,3.0,3388,Operational
RES000325,Manchester Mediterranean Place 325,Local,Mediterranean,30.701961,-143.833205,Manchester,United Kingdom,1966,True,False,False,False,4,4.6,1675,Operational
RES000326,Chinese Chain 326,Chain,Chinese,5.167295,77.982304,Delhi,India,1982,True,False,False,True,3,4.8,251,Operational
RES000327,Japanese Chain 327,Chain,Japanese,67.484673,152.235953,London,United Kingdom,1960,True,True,False,True,4,2.4,1713,Operational
RES000328,Los Angeles Indian Place 328,Local,Indian,-4.123663,-59.574851,Los Angeles,USA,1952,False,True,False,True,3,2.7,3307,Operational
RES000329,Italian Chain 329,Chain,Italian,-0.174267,167.421511,London,United Kingdom,2019,True,False,True,False,3,4.2,1317,Operational
RES000330,Delhi Japanese Place 330,Local,Japanese,28.400052,-54.192411,Delhi,India,1989,False,False,True,True,4,3.4,855,Operational
RES000331,Mumbai Mediterranean Place 331,Local,Mediterranean,-8.125383,75.547709,Mumbai,India,1991,False,False,True,True,2,2.7,1456,Closed Temporarily
