Restaurant_ID,Outdoor_seating,WiFi,Parking,Wheelchair_accessible,Pet_friendly,Kid_friendly,Vegetarian,Vegan,Halal,Alcohol,Drive_through,24_hours,Live_music
RES000445,True,False,False,False,True,True,False,False,False,False,False,False,False
RES000446,True,True,True,False,True,False,True,False,False,True,True,True,False
RES000447,False,False,True,False,True,True,False,True,False,True,False,True,False
RES000448,True,False,True,False,False,False,True,True,False,True,False,True,False
RES000449,True,False,True,False,True,True,True,True,False,False,True,True,True
RES000450,True,True,False,True,False,True,False,False,False,True,False,True,False
RES000451,True,False,True,True,False,False,True,True,False,True,False,True,True
RES000452,False,False,False,False,True,True,True,True,False,True,True,False,False
RES000453,False,True,False,True,False,True,False,False,False,True,True,True,False
RES000454,False,True,True,True,True,True,False,True,False,True,True,True,False
RES000455,True,False,True,True,False,True,True,False,True,False,False,False,False
RES000456,True,True,False,False,False,False,True,False,False,False,False,True,False
RES000457,True,False,False,True,True,False,True,False,True,False,True,False,True
RES000458,True,True,True,False,True,False,True,True,True,True,False,True,False
RES000459,False,True,False,False,True,False,False,True,False,True,True,True,False
RES000460,True,False,True,True,False,False,False,True,True,True,True,False,False
RES000461,True,True,True,True,True,False,True,False,True,True,True,True,False
RES000462,True,False,True,False,False,False,False,False,False,False,True,False,True
RES000463,True,True,False,True,True,True,False,True,True,False,False,False,False
RES000464,True,False,True,False,False,True,False,False,True,False,True,False,True
RES000465,False,True,True,True,False,True,False,False,False,True,True,True,False
RES000466,False,False,True,True,False,False,False,True,False,False,False,True,True
RES000467,False,True,False,True,True,False,False,False,True,False,False,True,True
RES000468,True,False,True,True,False,True,False,False,False,False,False,True,False
RES000469,False,False,False,True,False,False,False,False,False,True,True,True,True
RES000470,False,True,True,False,True,True,True,False,False,False,False,True,False
RES000471,False,True,False,False,False,False,True,True,False,True,True,False,False
RES000472,True,False,True,False,False,True,True,False,False,True,True,False,True
RES000473,False,False,True,False,False,True,True,True,True,False,False,False,True
RES000474,False,False,True,True,True,False,False,True,False,False,True,False,True
RES000475,False,True,False,True,True,True,False,False,False,True,False,True,True
RES000476,True,True,False,False,True,False,True,True,True,True,False,False,True
RES000477,True,True,True,False,True,True,True,False,True,True,False,True,False
RES000478,True,False,True,True,False,False,True,True,True,True,True,True,True
RES000479,False,True,True,True,False,False,True,True,True,True,True,False,True
RES000480,True,False,False,False,False,False,False,False,False,True,True,False,False
RES000481,False,True,False,False,True,True,False,False,True,False,True,False,True
RES000482,True,False,False,False,True,False,True,False,False,True,True,True,False
RES000483,True,True,False,False,True,False,False,True,False,True,False,True,False
RES000484,False,True,False,True,True,False,False,True,False,True,False,False,True
RES000485,False,True,True,True,True,True,True,False,False,True,False,True,True
RES000486,True,True,True,False,True,False,True,False,False,True,False,True,False
RES000487,True,True,False,False,False,True,False,False,True,False,True,False,False
RES000488,False,False,True,False,True,True,True,True,False,True,True,False,False
RES000489,False,True,True,False,False,True,True,True,True,False,False,False,True
RES000490,False,False,True,True,False,True,False,True,False,False,True,False,False
RES000491,False,True,False,False,False,False,True,False,False,False,True,True,False
RES000492,False,True,False,False,True,True,True,True,True,True,False,False,True
RES000493,False,False,False,False,True,False,False,False,False,True,True,True,True
RES000494,True,True,True,True,True,False,True,False,False,False,False,True,False
RES000495,False,False,False,False,True,False,False,False,False,False,True,True,True
RES000496,False,False,False,False,True,False,True,True,False,True,True,False,False
RES000497,True,True,False,True,False,False,False,False,False,True,True,False,False
RES000498,True,True,False,True,True,False,True,True,False,False,True,False,True
RES000499,True,False,True,False,True,False,True,True,False,False,True,True,False
RES000500,True,False,False,False,False,False,True,False,False,False,True,True,False
RES000501,True,False,True,True,False,False,False,False,False,False,True,True,False
RES000502,True,True,True,False,True,False,False,True,False,False,True,True,False
RES000503,True,True,True,False,True,False,True,True,False,True,False,True,False
RES000504,True,True,True,True,True,False,False,False,False,False,False,True,True
RES000505,True,False,False,False,True,True,True,True,True,False,True,True,False
RES000506,False,False,False,False,False,False,False,True,False,False,True,True,False
RES000507,True,True,True,True,True,False,True,True,True,False,False,True,False
RES000508,True,False,True,False,True,True,False,True,True,True,False,True,True
RES000509,False,True,True,False,True,False,False,False,True,True,False,True,True
RES000510,True,False,False,True,False,False,True,False,True,True,False,True,True
RES000511,False,False,True,True,False,False,True,False,False,False,False,False,True
RES000512,True,True,True,False,False,False,True,False,False,False,False,False,False
RES000513,False,False,False,True,False,False,True,False,True,False,False,True,True
RES000514,True,True,True,False,False,False,True,True,False,False,False,True,False
RES000515,True,False,False,True,False,True,False,False,True,True,False,True,False
RES000516,True,False,False,True,False,False,True,False,True,True,False,False,False
RES000517,False,True,False,True,False,True,True,True,True,True,False,True,False
RES000518,False,True,False,True,False,True,False,True,False,False,True,True,True
RES000519,True,True,True,True,False,False,True,True,True,False,False,False,False
RES000520,False,True,False,True,False,True,False,False,True,False,True,False,False
RES000521,False,True,False,True,True,False,False,False,False,False,False,False,True
RES000522,False,False,False,False,True,True,False,False,True,False,True,False,True
RES000523,True,False,False,False,False,True,True,True,True,True,False,False,False
RES000524,False,True,True,False,True,False,True,True,False,False,False,True,False
RES000525,False,True,True,False,True,False,True,True,False,True,False,False,True
RES000526,False,False,True,False,False,True,False,True,True,True,False,True,True
RES000527,True,False,True,False,False,True,False,True,True,False,True,True,True
RES000528,True,False,False,True,False,False,False,True,False,False,True,True,False
RES000529,False,False,False,False,True,True,False,False,False,True,True,True,True
RES000530,False,False,True,False,True,True,False,True,False,True,False,True,True
RES000531,True,True,True,True,False,True,False,False,True,True,False,True,False
RES000532,False,True,True,True,True,True,True,True,True,True,True,True,True
RES000533,True,False,False,True,False,False,True,True,True,False,True,True,True
RES000534,True,False,False,False,False,False,True,False,True,True,True,True,False
RES000535,True,True,True,True,True,True,True,False,False,True,False,True,True
RES000536,True,False,True,False,False,False,True,True,True,True,True,True,False
RES000537,True,False,False,True,True,True,False,True,False,False,True,True,False
RES000538,False,True,False,True,True,False,True,True,False,True,False,True,True
RES000539,False,True,False,False,False,True,False,False,False,True,True,True,False
RES000540,False,False,True,True,True,True,True,True,True,True,True,True,False
RES000541,False,False,True,True,False,False,True,True,False,True,False,True,False
RES000542,False,True,True,False,False,True,True,True,True,True,True,False,True
RES000543,True,False,False,False,False,True,False,True,False,True,True,True,True
RES000544,False,True,True,True,False,False,True,False,True,True,True,True,True
RES000545,True,False,True,True,True,True,False,True,False,False,True,True,True
RES000546,True,True,False,False,False,False,False,True,False,True,True,False,True
RES000547,False,True,False,False,True,True,False,False,True,True,True,False,False
RES000548,True,True,False,False,False,True,False,False,False,False,False,True,False
RES000549,False,True,True,False,False,True,False,False,False,True,False,False,True
