Menu_ID,Timestamp,Current_price,Previous_price,Price_change
MENRES000107_4,2023-04-25T07:45:55,51.44,45.56,5.88
MENRES000107_8,2023-08-07T00:45:21,108.35,99.51,8.84
MENRES000107_9,2023-11-22T10:02:27,59.98,50.12,9.86
MENRES000107_10,2023-12-23T16:34:11,26.12,24.4,1.72
MENRES000108_1,2023-08-01T18:28:40,49.85,42.93,6.92
MENRES000108_2,2023-08-17T13:55:35,63.93,51.51,12.42
MENRES000108_5,2023-02-01T11:17:04,21.33,17.22,4.11
MENRES000109_0,2023-01-12T16:10:22,16.34,13.29,3.05
MENRES000109_9,2023-06-15T22:09:29,85.02,74.57,10.45
MENRES000109_10,2023-03-16T22:24:01,97.13,85.17,11.96
MENRES000109_15,2023-09-22T14:03:05,106.35,94.39,11.96
MENRES000109_16,2023-08-05T13:48:32,56.1,51.56,4.54
MENRES000110_1,2023-09-04T16:20:52,48.94,46.35,2.59
MENRES000110_2,2023-12-22T01:02:58,56.15,50.36,5.79
MENRES000110_7,2023-10-09T22:40:20,35.88,31.38,4.5
MENRES000110_12,2023-12-02T03:31:41,15.85,13.0,2.85
MENRES000110_14,2023-06-09T10:43:56,55.15,50.29,4.86
MENRES000111_9,2023-05-22T00:21:10,11.6,10.37,1.23
MENRES000111_10,2023-05-16T12:18:00,39.56,33.63,5.93
MENRES000112_6,2023-09-08T03:45:56,72.51,65.27,7.24
MENRES000112_9,2023-02-14T20:46:17,148.66,138.74,9.92
MENRES000113_0,2023-09-07T12:52:35,13.02,12.31,0.71
MENRES000113_1,2023-11-26T00:46:48,32.69,27.44,5.25
MENRES000113_2,2023-12-13T05:40:55,15.15,13.85,1.3
MENRES000113_4,2023-03-05T16:24:00,31.04,26.46,4.58
MENRES000113_7,2023-04-14T02:01:00,13.06,11.23,1.83
MENRES000113_10,2023-10-02T19:41:18,12.57,10.38,2.19
MENRES000113_13,2023-07-23T08:57:03,28.9,24.08,4.82
MENRES000113_14,2023-12-07T22:04:07,23.53,19.1,4.43
MENRES000113_16,2023-03-29T08:35:25,9.57,8.64,0.93
MENRES000114_6,2023-12-19T07:56:43,36.55,33.41,3.14
MENRES000115_1,2023-05-25T15:03:35,30.46,28.25,2.21
MENRES000115_3,2023-09-01T23:39:01,8.27,7.06,1.21
MENRES000115_8,2023-11-08T21:55:04,20.29,17.54,2.75
MENRES000115_10,2023-05-08T15:14:50,14.95,13.15,1.8
MENRES000116_0,2023-04-09T16:55:12,37.77,33.49,4.28
MENRES000116_2,2023-09-05T20:07:57,19.79,18.14,1.65
MENRES000116_3,2023-03-29T10:45:48,30.82,27.1,3.72
MENRES000116_4,2023-07-31T22:02:31,18.22,15.25,2.97
MENRES000116_12,2023-09-03T17:59:21,10.69,9.44,1.25
MENRES000116_14,2023-09-05T11:06:53,15.36,14.43,0.93
MENRES000117_3,2023-08-15T06:59:34,6.99,5.6,1.39
MENRES000117_5,2023-10-14T04:04:55,36.24,30.34,5.9
MENRES000117_6,2023-05-18T04:32:47,14.43,12.63,1.8
MENRES000118_0,2023-06-22T13:41:45,13.35,12.08,1.27
MENRES000118_5,2023-01-06T07:36:49,36.88,29.81,7.07
MENRES000118_6,2023-01-08T18:51:49,29.43,27.32,2.11
MENRES000118_8,2023-05-20T21:34:26,15.61,12.91,2.7
MENRES000118_11,2023-01-15T11:22:59,14.45,12.0,2.45
MENRES000118_14,2023-04-27T19:46:01,31.24,29.16,2.08
MENRES000118_15,2023-06-09T20:19:47,33.49,26.86,6.63
MENRES000118_16,2023-10-04T19:08:57,13.33,10.9,2.43
MENRES000118_17,2023-06-05T21:37:01,5.25,4.82,0.43
MENRES000119_0,2023-05-29T23:28:06,29.57,26.82,2.75
MENRES000119_1,2023-08-10T22:51:09,15.88,13.97,1.91
MENRES000119_3,2023-02-12T19:00:36,33.19,29.74,3.45
MENRES000119_6,2023-02-14T11:49:25,24.34,21.56,2.78
MENRES000119_7,2023-02-03T23:05:59,37.75,31.44,6.31
MENRES000120_0,2023-03-23T04:32:05,114.25,103.51,10.74
MENRES000120_1,2023-07-18T10:02:22,103.56,86.46,17.1
MENRES000121_4,2023-06-12T12:40:26,114.89,107.86,7.03
MENRES000123_3,2023-01-19T19:36:52,157.32,128.16,29.16
MENRES000123_4,2023-09-14T13:26:59,117.74,109.46,8.28
MENRES000123_8,2023-08-19T10:57:22,95.64,86.2,9.44
MENRES000123_12,2023-12-23T01:57:16,112.73,103.94,8.79
MENRES000123_13,2023-08-25T16:33:08,67.7,57.08,10.62
MENRES000124_0,2023-05-25T02:58:06,124.08,103.28,20.8
MENRES000124_4,2023-04-15T22:14:47,106.93,85.99,20.94
MENRES000124_8,2023-08-21T13:20:08,29.06,26.37,2.69
MENRES000124_12,2023-12-29T17:29:43,121.37,110.88,10.49
MENRES000124_15,2023-10-30T01:06:01,83.61,70.68,12.93
MENRES000124_18,2023-10-11T18:33:58,80.62,69.53,11.09
MENRES000125_1,2023-12-10T22:40:38,119.1,106.91,12.19
MENRES000125_2,2023-05-10T12:39:57,24.18,22.86,1.32
MENRES000125_3,2023-12-14T06:42:40,34.41,31.32,3.09
MENRES000125_4,2023-11-09T08:04:31,81.37,72.71,8.66
MENRES000125_7,2023-09-13T17:10:56,89.9,79.57,10.33
MENRES000125_9,2023-05-23T19:21:54,95.92,80.57,15.35
MENRES000125_10,2023-11-29T05:09:12,116.14,101.08,15.06
MENRES000125_12,2023-03-10T20:53:45,31.4,25.67,5.73
MENRES000125_13,2023-01-14T21:48:48,17.06,15.11,1.95
MENRES000127_0,2023-05-18T12:30:38,43.29,37.35,5.94
MENRES000127_1,2023-09-10T13:38:46,74.64,63.45,11.19
MENRES000127_2,2023-06-26T13:01:14,79.87,70.6,9.27
MENRES000127_4,2023-11-09T10:46:06,64.24,56.78,7.46
MENRES000127_5,2023-07-16T03:17:05,13.49,11.76,1.73
MENRES000127_9,2023-09-15T16:20:41,35.47,33.23,2.24
MENRES000127_13,2023-11-19T09:24:23,11.33,10.64,0.69
MENRES000128_1,2023-01-24T18:02:26,59.56,52.57,6.99
MENRES000128_4,2023-11-23T18:11:03,90.84,73.05,17.79
MENRES000129_4,2023-06-16T21:02:45,45.52,42.87,2.65
MENRES000129_5,2023-11-29T18:36:28,35.44,30.68,4.76
MENRES000129_9,2023-06-13T15:09:43,79.16,67.91,11.25
MENRES000130_1,2023-12-10T04:00:01,71.29,61.07,10.22
MENRES000130_5,2023-08-31T15:59:31,79.67,67.51,12.16
MENRES000130_8,2023-10-07T16:37:59,64.68,53.41,11.27
MENRES000130_10,2023-06-06T21:51:49,56.77,51.41,5.36
MENRES000130_14,2023-08-15T17:26:18,115.61,95.67,19.94
MENRES000131_0,2023-08-06T18:37:37,26.96,22.82,4.14
MENRES000131_2,2023-01-08T13:54:05,56.8,48.72,8.08
MENRES000131_4,2023-04-14T23:51:00,65.96,59.14,6.82
MENRES000131_7,2023-12-23T08:38:25,50.7,40.72,9.98
MENRES000132_0,2023-01-20T19:58:48,5.17,4.72,0.45
MENRES000132_2,2023-10-08T14:22:10,31.77,29.62,2.15
MENRES000132_7,2023-01-13T20:15:10,18.01,16.9,1.11
MENRES000133_0,2023-10-30T15:07:57,78.64,66.19,12.45
MENRES000133_2,2023-06-26T17:18:55,24.61,22.74,1.87
MENRES000133_3,2023-08-26T01:05:07,60.42,50.75,9.67
MENRES000133_7,2023-05-22T04:33:21,21.21,18.79,2.42
MENRES000133_9,2023-01-22T10:43:19,36.15,31.82,4.33
MENRES000134_3,2023-04-27T02:37:27,117.39,95.34,22.05
MENRES000134_5,2023-10-06T11:29:26,64.38,60.21,4.17
MENRES000134_7,2023-03-29T08:50:04,30.46,26.47,3.99
MENRES000136_0,2023-03-11T14:03:49,45.7,39.81,5.89
MENRES000136_1,2023-01-06T22:03:45,30.43,28.4,2.03
MENRES000136_7,2023-06-06T16:38:52,41.86,36.3,5.56
MENRES000136_14,2023-05-04T08:13:59,44.49,41.3,3.19
MENRES000136_15,2023-06-04T13:49:46,41.43,34.52,6.91
MENRES000137_0,2023-03-29T06:33:46,70.47,66.56,3.91
MENRES000137_1,2023-02-12T15:17:35,52.27,42.6,9.67
MENRES000137_2,2023-04-20T20:57:17,25.23,23.67,1.56
MENRES000137_3,2023-04-25T03:56:03,17.76,14.72,3.04
MENRES000138_1,2023-05-06T08:04:30,50.84,40.68,10.16
MENRES000138_3,2023-08-14T07:55:00,72.59,61.59,11.0
MENRES000138_5,2023-07-11T18:41:54,42.63,37.33,5.3
MENRES000138_10,2023-02-18T23:26:26,23.02,19.42,3.6
MENRES000138_11,2023-11-22T03:44:47,44.55,42.16,2.39
MENRES000138_15,2023-08-29T10:37:43,55.07,48.4,6.67
MENRES000138_18,2023-12-16T05:45:53,21.33,19.04,2.29
MENRES000139_0,2023-06-18T14:59:57,87.78,78.1,9.68
MENRES000139_1,2023-09-24T21:29:37,57.64,47.83,9.81
MENRES000139_3,2023-12-14T07:15:19,72.86,61.61,11.25
MENRES000139_19,2023-05-06T10:29:23,96.25,80.78,15.47
MENRES000140_4,2023-07-18T12:22:57,124.23,106.55,17.68
MENRES000140_11,2023-05-31T13:16:30,132.56,125.9,6.66
MENRES000140_14,2023-07-13T13:51:57,80.66,66.58,14.08
MENRES000141_4,2023-04-19T15:26:31,33.67,27.29,6.38
MENRES000142_3,2023-05-01T07:01:40,35.26,31.83,3.43
MENRES000142_7,2023-03-06T05:38:04,32.33,30.71,1.62
MENRES000142_12,2023-11-04T18:51:17,33.05,29.85,3.2
MENRES000143_2,2023-04-15T11:32:48,22.58,19.47,3.11
MENRES000143_4,2023-06-14T15:09:23,12.86,10.68,2.18
MENRES000143_5,2023-02-12T17:50:30,38.6,35.55,3.05
MENRES000143_6,2023-03-12T17:22:31,17.73,16.63,1.1
MENRES000143_7,2023-10-17T02:32:00,16.88,14.82,2.06
MENRES000143_9,2023-09-15T17:47:48,37.1,32.54,4.56
MENRES000144_0,2023-04-17T14:49:27,48.22,38.74,9.48
MENRES000144_1,2023-06-19T15:58:40,106.68,86.05,20.63
MENRES000144_2,2023-08-06T06:19:12,75.78,69.38,6.4
MENRES000144_14,2023-03-20T08:17:07,155.66,141.69,13.97
MENRES000145_4,2023-09-07T21:21:32,81.78,76.93,4.85
MENRES000146_0,2023-05-08T18:53:26,66.99,62.13,4.86
MENRES000146_1,2023-07-30T19:57:14,56.0,51.38,4.62
MENRES000146_5,2023-03-26T11:53:51,56.45,53.2,3.25
MENRES000146_7,2023-01-09T23:26:53,88.31,75.8,12.51
MENRES000147_2,2023-08-06T01:02:02,54.37,45.5,8.87
MENRES000147_6,2023-12-07T14:02:26,76.63,64.67,11.96
MENRES000147_11,2023-04-14T08:28:53,46.2,43.59,2.61
MENRES000148_0,2023-03-02T06:03:23,83.14,68.44,14.7
MENRES000148_1,2023-01-14T06:00:01,70.92,57.71,13.21
MENRES000148_12,2023-04-03T18:08:46,109.44,88.38,21.06
MENRES000148_16,2023-05-25T10:16:43,154.4,138.92,15.48
MENRES000149_0,2023-07-25T03:13:27,37.73,31.58,6.15
MENRES000149_1,2023-12-02T20:13:17,56.5,50.87,5.63
MENRES000149_9,2023-10-01T15:47:44,21.27,17.55,3.72
MENRES000150_1,2023-09-06T14:38:45,23.38,20.33,3.05
MENRES000150_6,2023-11-20T18:39:09,22.93,21.07,1.86
MENRES000150_8,2023-10-27T11:55:40,29.53,26.31,3.22
MENRES000150_9,2023-06-17T21:15:49,5.78,5.28,0.5
MENRES000150_11,2023-04-16T21:06:59,17.96,14.56,3.4
MENRES000150_14,2023-06-07T18:32:23,26.44,23.71,2.73
MENRES000150_16,2023-09-04T20:08:08,32.17,26.38,5.79
MENRES000151_1,2023-01-07T01:09:27,35.97,30.1,5.87
MENRES000152_5,2023-10-14T13:18:53,59.58,49.57,10.01
MENRES000153_11,2023-02-14T14:08:06,67.15,57.21,9.94
MENRES000153_14,2023-06-28T17:18:55,39.99,32.55,7.44
MENRES000153_15,2023-11-14T08:54:42,58.84,49.33,9.51
MENRES000154_0,2023-02-21T23:26:39,24.4,20.15,4.25
MENRES000154_2,2023-02-23T19:47:15,77.98,63.87,14.11
MENRES000154_4,2023-07-07T05:53:41,11.16,9.29,1.87
MENRES000154_9,2023-08-29T07:45:07,72.5,59.32,13.18
MENRES000155_1,2023-05-02T06:00:25,101.94,89.19,12.75
MENRES000155_4,2023-08-22T18:31:41,64.94,57.03,7.91
MENRES000155_8,2023-04-16T09:11:42,33.32,28.43,4.89
MENRES000156_0,2023-11-24T14:45:00,46.59,43.92,2.67
MENRES000156_5,2023-03-04T09:11:14,75.7,70.88,4.82
MENRES000157_2,2023-12-02T18:55:20,104.89,99.65,5.24
MENRES000157_3,2023-05-09T09:02:53,109.87,89.15,20.72
MENRES000157_4,2023-09-14T08:29:06,25.92,21.26,4.66
MENRES000157_12,2023-10-05T04:29:52,33.69,28.36,5.33
MENRES000157_13,2023-05-07T16:59:20,37.11,32.51,4.6
MENRES000157_16,2023-03-29T07:33:19,59.56,49.69,9.87
MENRES000157_17,2023-03-13T08:34:47,100.39,83.77,16.62
MENRES000157_19,2023-05-27T20:46:35,58.74,51.36,7.38
MENRES000158_2,2023-09-22T06:43:45,111.3,90.32,20.98
MENRES000158_7,2023-10-09T16:38:58,68.3,62.91,5.39
MENRES000158_8,2023-08-29T17:35:31,19.51,18.46,1.05
MENRES000158_16,2023-07-20T11:22:16,48.85,39.57,9.28
MENRES000158_17,2023-03-17T03:48:01,110.28,88.97,21.31
MENRES000159_6,2023-08-26T05:41:23,15.12,13.5,1.62
MENRES000159_8,2023-08-11T05:39:59,19.2,17.0,2.2
MENRES000159_10,2023-12-17T09:20:29,36.29,33.19,3.1
MENRES000160_4,2023-07-29T08:39:08,69.74,61.94,7.8
MENRES000160_11,2023-07-10T17:05:04,61.27,49.41,11.86
MENRES000160_12,2023-10-24T12:02:27,43.64,36.27,7.37
MENRES000161_6,2023-05-06T01:04:48,5.23,4.93,0.3
MENRES000161_7,2023-11-18T09:17:45,38.79,33.72,5.07
MENRES000161_10,2023-06-28T20:16:44,14.04,11.91,2.13
MENRES000162_4,2023-04-25T12:23:28,31.54,27.82,3.72
MENRES000162_5,2023-11-19T01:11:02,40.65,34.8,5.85
MENRES000163_0,2023-10-26T22:43:24,67.28,53.99,13.29
MENRES000163_3,2023-07-07T13:02:16,39.98,36.76,3.22
MENRES000163_5,2023-01-19T23:06:29,64.65,56.34,8.31
MENRES000163_10,2023-02-03T23:47:24,48.97,45.45,3.52
MENRES000163_11,2023-09-20T05:04:15,69.09,61.08,8.01
MENRES000163_15,2023-06-18T16:16:13,44.56,40.6,3.96
MENRES000163_18,2023-06-15T06:54:33,51.43,41.84,9.59
MENRES000164_0,2023-03-12T22:04:23,137.5,125.72,11.78
MENRES000164_4,2023-03-05T05:35:24,124.19,108.91,15.28
MENRES000165_3,2023-01-28T02:18:55,19.08,15.36,3.72
MENRES000166_1,2023-04-13T05:41:18,65.46,55.11,10.35
MENRES000166_6,2023-03-24T18:19:39,59.95,53.54,6.41
MENRES000166_13,2023-02-05T22:28:40,54.01,48.25,5.76
MENRES000166_14,2023-01-28T12:33:25,101.87,93.21,8.66
MENRES000167_0,2023-05-28T15:04:23,141.83,113.72,28.11
MENRES000167_3,2023-10-14T18:48:07,56.09,48.3,7.79
MENRES000167_7,2023-04-14T21:56:08,46.58,37.71,8.87
MENRES000167_8,2023-02-09T17:31:08,146.46,134.31,12.15
MENRES000167_9,2023-06-15T03:53:59,139.3,128.86,10.44
MENRES000167_11,2023-06-10T01:29:40,132.98,118.41,14.57
MENRES000168_2,2023-09-06T17:13:07,79.36,65.33,14.03
MENRES000168_3,2023-06-14T08:48:26,29.9,27.87,2.03
MENRES000168_5,2023-09-13T03:26:14,18.14,15.16,2.98
MENRES000168_6,2023-05-04T13:29:06,65.52,53.86,11.66
MENRES000169_3,2023-04-24T06:07:53,46.37,43.66,2.71
MENRES000169_8,2023-04-01T07:40:27,22.82,19.2,3.62
MENRES000169_9,2023-09-30T18:58:58,53.9,50.88,3.02
MENRES000170_0,2023-03-22T05:15:23,70.2,63.66,6.54
MENRES000170_3,2023-08-20T12:54:47,22.67,19.02,3.65
MENRES000170_5,2023-06-05T13:02:33,124.41,117.56,6.85
MENRES000171_0,2023-12-11T05:03:46,43.6,35.47,8.13
MENRES000171_5,2023-11-02T21:31:40,84.21,77.11,7.1
MENRES000171_6,2023-02-22T11:24:01,70.49,63.57,6.92
MENRES000171_7,2023-08-21T05:29:52,45.27,39.45,5.82
MENRES000171_15,2023-06-26T05:43:00,27.55,24.21,3.34
MENRES000172_0,2023-09-24T13:26:49,41.87,35.12,6.75
MENRES000172_1,2023-12-12T19:01:06,66.46,54.53,11.93
MENRES000173_0,2023-05-27T19:21:09,34.2,27.72,6.48
MENRES000173_2,2023-04-11T07:39:53,56.94,47.28,9.66
MENRES000173_4,2023-09-24T04:12:27,37.41,32.21,5.2
MENRES000173_6,2023-06-17T18:35:09,38.44,35.15,3.29
MENRES000173_7,2023-08-14T18:02:47,51.1,45.44,5.66
MENRES000173_14,2023-09-19T16:53:32,62.02,51.33,10.69
MENRES000173_16,2023-06-24T20:57:26,15.31,13.99,1.32
MENRES000173_18,2023-02-25T00:00:23,38.82,36.34,2.48
MENRES000174_3,2023-12-25T09:48:16,37.66,31.12,6.54
MENRES000174_4,2023-11-22T02:16:00,32.57,29.02,3.55
MENRES000174_10,2023-05-26T14:58:59,11.46,9.51,1.95
MENRES000175_7,2023-07-04T15:36:00,26.69,23.88,2.81
MENRES000176_1,2023-10-15T11:14:30,55.17,47.23,7.94
MENRES000176_2,2023-05-02T16:02:27,74.37,63.19,11.18
MENRES000176_3,2023-10-05T22:05:55,114.52,103.67,10.85
MENRES000176_5,2023-12-24T16:48:29,105.79,95.06,10.73
MENRES000177_0,2023-09-20T00:06:46,10.01,8.19,1.82
MENRES000178_2,2023-07-22T04:52:25,8.88,7.31,1.57
MENRES000179_5,2023-04-01T03:06:08,65.48,53.28,12.2
MENRES000179_7,2023-08-25T01:42:36,60.62,50.87,9.75
MENRES000179_11,2023-07-11T09:09:30,11.82,10.11,1.71
MENRES000180_3,2023-02-09T15:33:36,16.02,13.93,2.09
MENRES000180_4,2023-10-22T20:29:14,7.37,5.95,1.42
MENRES000180_6,2023-11-05T22:31:00,5.74,5.3,0.44
MENRES000180_8,2023-11-01T01:58:05,18.39,15.16,3.23
MENRES000180_9,2023-05-07T11:53:52,28.78,27.06,1.72
MENRES000180_11,2023-04-16T13:08:53,31.17,25.57,5.6
MENRES000181_0,2023-10-13T20:25:38,29.76,23.9,5.86
MENRES000181_1,2023-09-12T18:31:14,19.92,17.23,2.69
MENRES000181_3,2023-05-11T02:06:13,30.65,26.5,4.15
MENRES000182_5,2023-04-20T09:04:12,22.52,18.23,4.29
MENRES000182_13,2023-05-26T06:16:46,17.67,16.45,1.22
MENRES000182_15,2023-09-06T14:11:01,25.44,23.14,2.3
MENRES000183_2,2023-12-28T23:58:07,48.69,39.53,9.16
MENRES000183_6,2023-11-18T18:08:58,66.61,56.32,10.29
MENRES000183_11,2023-07-25T00:17:50,55.97,50.87,5.1
MENRES000183_15,2023-11-23T21:09:29,30.21,25.38,4.83
MENRES000184_0,2023-05-15T01:26:48,39.95,31.96,7.99
MENRES000184_3,2023-03-24T02:39:24,20.72,17.26,3.46
MENRES000184_4,2023-11-27T14:52:55,36.49,31.03,5.46
MENRES000185_7,2023-07-23T14:52:36,35.23,32.68,2.55
MENRES000186_1,2023-11-24T17:44:03,39.57,36.1,3.47
MENRES000187_0,2023-10-14T20:43:30,10.56,8.85,1.71
MENRES000187_1,2023-04-15T04:24:43,19.8,16.07,3.73
MENRES000187_2,2023-04-04T08:20:09,32.76,29.34,3.42
MENRES000187_6,2023-10-15T05:06:09,7.17,6.26,0.91
MENRES000188_2,2023-10-13T02:55:42,44.56,38.99,5.57
MENRES000188_4,2023-08-28T23:38:00,106.79,97.51,9.28
MENRES000188_6,2023-12-25T01:09:06,127.07,116.59,10.48
MENRES000188_8,2023-07-04T15:54:11,77.85,62.84,15.01
MENRES000188_9,2023-05-24T07:25:41,96.22,85.11,11.11
MENRES000188_11,2023-05-17T16:56:09,31.81,25.83,5.98
MENRES000189_0,2023-10-11T21:56:02,41.99,34.18,7.81
MENRES000189_1,2023-10-16T22:25:18,96.01,82.2,13.81
MENRES000189_3,2023-12-02T07:33:25,73.0,58.75,14.25
MENRES000189_5,2023-03-16T02:12:54,44.05,36.73,7.32
MENRES000189_8,2023-07-31T04:22:14,43.55,39.49,4.06
MENRES000190_0,2023-02-17T01:32:14,102.6,94.95,7.65
MENRES000190_5,2023-01-24T06:51:30,43.95,36.71,7.24
MENRES000190_7,2023-06-05T00:30:15,23.69,19.42,4.27
MENRES000192_0,2023-04-29T06:09:53,32.08,27.86,4.22
MENRES000192_2,2023-12-07T16:41:09,117.55,110.96,6.59
MENRES000192_3,2023-09-12T23:21:34,41.56,33.93,7.63
MENRES000192_6,2023-11-25T03:57:41,145.38,118.08,27.3
MENRES000192_8,2023-10-16T23:41:03,106.28,98.95,7.33
MENRES000193_0,2023-12-23T21:58:42,102.36,88.71,13.65
MENRES000193_1,2023-10-26T15:38:04,86.28,76.73,9.55
MENRES000193_6,2023-04-02T01:00:25,93.58,87.63,5.95
MENRES000193_7,2023-08-09T01:03:10,30.88,25.69,5.19
MENRES000193_11,2023-04-02T21:29:27,32.12,26.12,6.0
MENRES000193_13,2023-11-14T01:15:44,59.95,53.21,6.74
MENRES000193_15,2023-07-19T17:42:15,80.12,72.68,7.44
MENRES000193_17,2023-12-25T14:35:15,95.51,83.66,11.85
MENRES000194_0,2023-10-21T06:41:26,58.73,53.05,5.68
MENRES000194_2,2023-01-08T09:07:10,61.88,53.73,8.15
MENRES000194_4,2023-05-25T16:22:07,29.58,25.03,4.55
MENRES000194_7,2023-11-19T04:28:22,18.71,15.58,3.13
MENRES000194_8,2023-11-26T21:41:59,50.52,45.84,4.68
MENRES000194_15,2023-08-20T08:39:10,48.57,43.84,4.73
MENRES000195_0,2023-08-14T08:38:32,99.9,83.92,15.98
MENRES000195_5,2023-05-25T12:45:46,115.98,108.15,7.83
MENRES000195_9,2023-03-02T07:10:20,17.88,15.27,2.61
MENRES000196_5,2023-01-02T10:54:02,90.86,84.84,6.02
MENRES000196_6,2023-11-23T15:30:37,92.22,87.34,4.88
MENRES000196_7,2023-12-18T10:14:32,52.55,48.12,4.43
MENRES000196_8,2023-05-28T05:24:03,24.51,20.44,4.07
MENRES000196_11,2023-10-25T02:42:48,32.2,26.52,5.68
MENRES000197_7,2023-01-14T04:24:33,141.62,114.4,27.22
MENRES000197_8,2023-11-28T16:07:40,24.02,22.24,1.78
MENRES000197_12,2023-02-28T18:11:35,80.78,71.06,9.72
MENRES000197_16,2023-01-28T23:17:39,149.89,121.67,28.22
MENRES000197_18,2023-07-03T16:01:10,30.88,27.84,3.04
MENRES000198_1,2023-08-05T13:56:36,119.09,95.51,23.58
MENRES000198_2,2023-07-08T00:35:34,79.97,70.88,9.09
MENRES000198_4,2023-01-10T23:19:33,22.08,20.48,1.6
MENRES000198_7,2023-01-08T22:37:16,34.84,30.69,4.15
MENRES000199_4,2023-01-20T01:35:55,27.42,25.91,1.51
MENRES000199_9,2023-01-07T09:00:07,67.07,56.44,10.63
MENRES000199_10,2023-09-25T07:43:58,71.69,66.29,5.4
MENRES000199_11,2023-05-05T10:39:03,40.14,34.62,5.52
MENRES000200_0,2023-05-08T00:14:00,43.33,37.97,5.36
MENRES000200_2,2023-05-02T15:24:48,36.36,31.47,4.89
MENRES000200_4,2023-04-28T02:04:58,78.91,65.49,13.42
MENRES000200_6,2023-05-31T15:11:14,69.61,58.97,10.64
MENRES000200_10,2023-10-04T03:34:39,38.34,34.9,3.44
MENRES000200_14,2023-08-06T20:25:07,54.93,45.25,9.68
MENRES000200_15,2023-09-30T02:53:26,65.2,59.96,5.24
MENRES000200_16,2023-10-06T15:54:05,74.76,69.15,5.61
MENRES000201_0,2023-09-30T18:41:04,52.22,43.41,8.81
MENRES000201_2,2023-09-25T06:43:22,60.76,55.81,4.95
MENRES000201_8,2023-06-23T19:24:01,15.39,14.53,0.86
MENRES000201_11,2023-08-23T09:03:44,44.41,36.37,8.04
MENRES000202_2,2023-09-02T07:35:49,34.4,32.46,1.94
MENRES000202_13,2023-10-12T10:26:35,21.96,18.47,3.49
MENRES000202_14,2023-08-08T21:36:50,30.82,27.56,3.26
MENRES000202_16,2023-01-31T20:21:35,23.77,20.66,3.11
MENRES000203_2,2023-11-11T16:40:50,18.56,15.3,3.26
MENRES000203_3,2023-03-07T18:47:25,51.57,43.67,7.9
MENRES000203_4,2023-01-02T09:00:47,65.56,58.34,7.22
MENRES000203_8,2023-02-08T13:13:33,53.44,45.77,7.67
MENRES000203_10,2023-12-23T02:17:07,57.15,50.1,7.05
MENRES000203_11,2023-01-30T06:42:34,35.09,32.37,2.72
MENRES000204_3,2023-05-24T21:23:01,78.28,65.63,12.65
MENRES000204_6,2023-06-21T00:19:54,33.19,29.86,3.33
MENRES000204_8,2023-02-28T23:33:25,53.03,43.08,9.95
MENRES000204_11,2023-04-30T21:03:22,62.73,52.19,10.54
MENRES000204_12,2023-08-22T00:21:58,20.14,16.15,3.99
MENRES000204_14,2023-04-24T23:13:35,59.34,52.49,6.85
MENRES000204_16,2023-05-27T08:52:26,12.23,10.9,1.33
MENRES000205_4,2023-12-05T05:14:36,22.62,19.16,3.46
MENRES000206_1,2023-01-20T11:46:29,6.42,5.88,0.54
MENRES000206_10,2023-04-02T10:43:20,23.74,19.77,3.97
MENRES000206_18,2023-11-15T10:26:39,22.25,20.94,1.31
MENRES000207_1,2023-07-06T20:04:17,65.47,55.48,9.99
MENRES000207_6,2023-04-17T19:55:17,69.42,57.83,11.59
MENRES000207_8,2023-08-07T13:12:57,81.44,74.92,6.52
MENRES000207_9,2023-06-17T23:46:21,68.61,57.87,10.74
MENRES000207_10,2023-05-03T10:09:48,75.29,61.5,13.79
MENRES000207_12,2023-04-02T07:32:33,64.22,56.94,7.28
MENRES000207_14,2023-08-30T22:00:27,59.46,48.82,10.64
MENRES000208_3,2023-06-21T08:36:17,119.13,96.67,22.46
MENRES000208_5,2023-08-14T09:09:12,147.17,138.73,8.44
MENRES000209_2,2023-11-05T02:39:53,69.53,56.59,12.94
MENRES000209_5,2023-12-26T14:39:34,33.84,27.13,6.71
MENRES000210_5,2023-05-05T04:56:22,22.98,18.72,4.26
MENRES000211_2,2023-04-24T13:08:23,11.44,9.23,2.21
MENRES000212_0,2023-08-05T00:20:22,153.93,128.32,25.61
MENRES000212_3,2023-02-08T07:53:42,116.84,102.21,14.63
MENRES000212_5,2023-03-21T01:21:44,133.53,112.52,21.01
MENRES000212_6,2023-01-24T06:08:42,130.06,118.29,11.77
MENRES000213_0,2023-11-29T06:52:19,23.5,19.11,4.39
MENRES000213_1,2023-03-01T08:25:44,94.31,83.35,10.96
MENRES000213_2,2023-05-04T09:32:56,39.25,33.27,5.98
MENRES000213_6,2023-02-28T02:00:44,17.97,15.24,2.73
MENRES000213_7,2023-01-24T21:18:57,90.38,79.37,11.01
MENRES000214_2,2023-03-18T12:48:28,129.23,122.6,6.63
MENRES000214_7,2023-03-27T12:19:59,94.58,87.9,6.68
MENRES000215_11,2023-06-21T12:03:43,8.52,7.09,1.43
MENRES000215_13,2023-03-12T13:52:55,9.14,7.72,1.42
MENRES000215_15,2023-03-27T16:00:23,20.51,17.39,3.12
MENRES000216_1,2023-05-10T12:54:28,37.47,32.71,4.76
MENRES000216_3,2023-08-14T14:06:35,21.98,17.73,4.25
MENRES000216_4,2023-04-29T02:15:18,33.57,29.5,4.07
